,bytes_read,bytes_written
1974,0,61
1975,0,13
1976,0,556
1977,0,60
1978,0,13
1979,0,13
198,0,556
1980,0,13
1981,0,13
1982,543,556
1983,0,108
1984,0,14
1985,0,13
1986,543,13
1987,0,61
1988,0,13
1989,0,13
199,0,60
1990,543,13
1991,0,61
1992,543,13
1993,0,61
1994,0,13
1995,543,13
1996,0,61
1997,543,13
1998,0,61
1999,0,13
2,7030,12327
20,543,757
200,0,13
2000,0,13
2001,0,13
2002,0,13
2003,0,13
2004,543,13
2005,543,61
2006,0,61
2007,0,13
2008,0,13
2009,0,13
201,0,556
2010,543,13
2011,543,61
2012,0,61
2013,543,13
2014,0,61
2015,0,13
2016,543,13
2017,0,61
2018,543,13
2019,0,61
202,0,60
2020,0,13
2021,0,13
2022,0,13
2023,543,13
2024,543,61
2025,0,61
2026,0,13
2027,0,13
2028,0,13
2029,1086,13
203,0,13
2030,0,108
2031,5787,3620
2032,0,225
2033,0,14
2034,0,13
2035,0,13
2036,543,13
2037,543,61
2038,0,61
2039,0,13
204,1086,556
2040,0,13
2041,0,13
2042,0,13
2043,543,556
2044,0,64
2045,0,13
2046,543,13
2047,0,61
2048,0,13
2049,0,13
205,261487,259640
2050,0,13
2051,0,13
2052,1086,13
2053,0,108
2054,0,14
2055,0,13
2056,0,13
2057,0,13
2058,0,13
2059,543,13
206,248466,262135
2060,0,61
2061,543,13
2062,0,61
2063,0,13
2064,5372,28806
2065,12402,21849
2066,3229,4108
2067,1086,2531
2068,543,770
2069,0,208
207,509697,519125
2070,0,14
2071,543,13
2072,0,61
2073,0,13
2074,0,3304
2075,0,107
2076,0,14
2077,0,13
2078,0,13
2079,0,13
208,62446,57881
2080,0,13
2081,1086,13
2082,0,108
2083,0,14
2084,0,13
2085,543,13
2086,0,61
2087,543,13
2088,543,61
2089,0,61
209,1600,227
2090,0,13
2091,0,13
2092,0,13
2093,0,13
2094,1086,232
2095,0,653
2096,0,60
2097,0,13
2098,0,13
2099,0,13
21,543,957
210,0,210
2100,0,13
2101,0,556
2102,0,60
2103,543,13
2104,0,61
2105,0,13
2106,0,556
2107,0,60
2108,0,13
2109,0,13
211,543,557
2110,543,13
2111,0,61
2112,0,556
2113,0,60
2114,0,13
2115,0,13
2116,0,13
2117,543,13
2118,0,61
2119,0,13
212,517603,518855
2120,543,13
2121,0,604
2122,0,60
2123,0,13
2124,0,13
2125,543,13
2126,0,61
2127,0,13
2128,543,13
2129,0,604
213,246866,259548
2130,0,60
2131,0,13
2132,0,13
2133,0,13
2134,0,13
2135,0,13
2136,543,13
2137,0,604
2138,0,60
2139,0,13
214,262802,260645
2140,0,13
2141,0,13
2142,0,556
2143,0,60
2144,543,13
2145,0,61
2146,0,13
2147,0,13
2148,543,13
2149,0,61
215,54796,58438
2150,0,13
2151,0,13
2152,0,13
2153,543,13
2154,543,61
2155,0,61
2156,0,13
2157,0,13
2158,0,13
2159,543,13
216,543,227
2160,0,61
2161,0,13
2162,0,556
2163,0,60
2164,0,13
2165,0,13
2166,0,13
2167,543,13
2168,0,61
2169,543,13
217,543,1920
2170,0,61
2171,0,13
2172,0,13
2173,0,13
2174,0,13
2175,1086,13
2176,0,108
2177,0,14
2178,0,13
2179,0,13
218,543,959
2180,543,556
2181,0,108
2182,0,14
2183,0,13
2184,0,13
2185,5944,29680
2186,11888,21022
2187,3258,4154
2188,1629,3080
2189,0,223
219,543,714
2190,543,14
2191,0,61
2192,543,13
2193,0,604
2194,0,60
2195,0,13
2196,0,13
2197,0,13
2198,0,3305
2199,0,107
22,543,1257
220,0,207
2200,0,14
2201,0,13
2202,543,13
2203,0,61
2204,0,13
2205,0,13
2206,543,13
2207,0,61
2208,0,13
2209,543,13
221,0,14
2210,0,61
2211,0,13
2212,0,13
2213,0,13
2214,0,13
2215,543,13
2216,543,61
2217,0,61
2218,0,13
2219,0,13
222,0,556
2220,543,13
2221,0,61
2222,0,13
2223,0,556
2224,0,60
2225,0,13
2226,0,13
2227,0,13
2228,0,13
2229,543,13
223,543,603
2230,0,604
2231,0,60
2232,0,13
2233,0,13
2234,0,13
2235,543,556
2236,0,108
2237,0,14
2238,0,13
2239,0,13
224,261487,259593
2240,0,13
2241,0,13
2242,0,13
2243,0,13
2244,1086,13
2245,0,108
2246,0,14
2247,0,13
2248,0,13
2249,0,556
225,246866,259545
2250,0,60
2251,0,13
2252,0,13
2253,543,13
2254,0,61
2255,0,13
2256,543,13
2257,0,61
2258,0,13
2259,0,13
226,510269,518921
2260,0,13
2261,543,13
2262,0,61
2263,0,556
2264,0,60
2265,0,13
2266,0,13
2267,543,13
2268,0,61
2269,0,13
227,62475,57927
2270,0,13
2271,543,13
2272,0,61
2273,543,13
2274,0,61
2275,0,13
2276,0,13
2277,543,13
2278,543,61
2279,0,61
228,3258,2814
2280,543,13
2281,0,61
2282,0,104
2283,0,14
2284,0,13
2285,1086,13
2286,0,108
2287,0,14
2288,0,13
2289,543,13
229,0,415
2290,0,604
2291,0,60
2292,0,13
2293,0,13
2294,543,13
2295,0,61
2296,0,13
2297,543,13
2298,0,61
2299,0,13
23,0,254
230,0,557
2300,0,13
2301,0,13
2302,543,556
2303,0,108
2304,0,14
2305,0,13
2306,5944,29682
2307,11888,20973
2308,2715,3606
2309,2172,3623
231,543,603
2310,0,369
2311,0,557
2312,0,60
2313,0,13
2314,0,13
2315,0,13
2316,0,13
2317,0,556
2318,543,60
2319,0,61
232,508353,518855
2320,0,13
2321,0,13
2322,0,3305
2323,0,107
2324,0,14
2325,0,13
2326,0,13
